bug_id,reporter,version,datecreated,dateresolved,resolution,,difference of days,,Median,
407601,236394,Trunk,09-12-2007,19-12-2007,FIXED,,10,,,less
407602,295519,2.0 Branch,09-12-2007,09-12-2007,FIXED,,0,,,less
407609,295524,unspecified,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407612,245536,Trunk,09-12-2007,11-12-2007,DUPLICATE,,2,,,less
407615,295529,unspecified,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407621,295535,unspecified,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407622,250835,unspecified,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407624,295537,unspecified,09-12-2007,09-12-2007,INVALID,,0,,,less
407635,135518,Trunk,09-12-2007,31-12-2007,FIXED,,22,,,less
407642,295332,Trunk,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407647,295554,unspecified,09-12-2007,20-12-2007,WORKSFORME,,10,,,less
407650,135518,Trunk,09-12-2007,13-12-2007,FIXED,,4,,,less
407670,215498,Trunk,09-12-2007,10-12-2007,FIXED,,0,,,less
407691,294219,unspecified,09-12-2007,09-12-2007,INVALID,,0,,,less
407697,294219,unspecified,09-12-2007,09-12-2007,DUPLICATE,,0,,,less
407698,294219,unspecified,09-12-2007,09-12-2007,INVALID,,0,,,less
407704,285472,unspecified,09-12-2007,10-12-2007,WORKSFORME,,0,,,less
407732,295581,unspecified,10-12-2007,10-12-2007,FIXED,,0,,,less
407734,295583,unspecified,10-12-2007,10-12-2007,DUPLICATE,,0,,,less
407735,295585,unspecified,10-12-2007,10-12-2007,WORKSFORME,,0,,,less
407746,293035,Trunk,10-12-2007,10-12-2007,INVALID,,0,,,less
407747,295533,unspecified,10-12-2007,10-12-2007,WORKSFORME,,0,,,less
407766,56044,unspecified,10-12-2007,10-12-2007,DUPLICATE,,0,,,less
407800,186807,unspecified,10-12-2007,21-12-2007,FIXED,,11,,,less
407805,245536,Trunk,10-12-2007,11-12-2007,FIXED,,1,,,less
407810,94904,unspecified,10-12-2007,10-12-2007,DUPLICATE,,0,,,less
407831,116899,unspecified,10-12-2007,10-12-2007,WONTFIX,,0,,,less
407836,245536,Trunk,10-12-2007,17-12-2007,FIXED,,7,,,less
407851,294219,unspecified,10-12-2007,10-12-2007,INVALID,,0,,,less
407855,295646,2.0 Branch,10-12-2007,10-12-2007,INVALID,,0,,,less
407858,180188,unspecified,10-12-2007,12-12-2007,FIXED,,1,,,less
407859,248403,unspecified,10-12-2007,10-12-2007,DUPLICATE,,0,,,less
407881,276128,unspecified,10-12-2007,11-12-2007,DUPLICATE,,0,,,less
407886,79002,2.0 Branch,10-12-2007,11-12-2007,DUPLICATE,,0,,,less
407893,293357,unspecified,10-12-2007,11-12-2007,DUPLICATE,,0,,,less
407916,295677,unspecified,11-12-2007,12-12-2007,FIXED,,1,,,less
407924,295683,unspecified,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
407926,295685,unspecified,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
407930,18566,Trunk,11-12-2007,12-12-2007,INVALID,,1,,,less
407932,295693,unspecified,11-12-2007,12-12-2007,WORKSFORME,,1,,,less
407942,295702,unspecified,11-12-2007,11-12-2007,FIXED,,1,,,less
407943,295699,Trunk,11-12-2007,11-12-2007,INVALID,,0,,,less
407951,245536,Trunk,11-12-2007,12-12-2007,FIXED,,1,,,less
407969,295715,unspecified,11-12-2007,11-12-2007,WORKSFORME,,0,,,less
407984,245536,Trunk,11-12-2007,12-12-2007,FIXED,,1,,,less
407989,295718,2.0 Branch,11-12-2007,11-12-2007,WORKSFORME,,0,,,less
408003,295722,2.0 Branch,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
408005,246112,2.0 Branch,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
408014,250835,unspecified,11-12-2007,12-12-2007,DUPLICATE,,1,,,less
408017,250835,unspecified,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
408018,277293,Trunk,11-12-2007,19-12-2007,DUPLICATE,,8,,,less
408021,243208,Trunk,11-12-2007,13-12-2007,FIXED,,2,,,less
408024,245536,Trunk,11-12-2007,12-12-2007,FIXED,,1,,,less
408028,216002,unspecified,11-12-2007,12-12-2007,FIXED,,1,,,less
408030,295732,unspecified,11-12-2007,11-12-2007,FIXED,,0,,,less
408034,288155,unspecified,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
408040,295741,unspecified,11-12-2007,11-12-2007,DUPLICATE,,0,,,less
408054,173792,unspecified,11-12-2007,12-12-2007,DUPLICATE,,0,,,less
408056,225942,unspecified,11-12-2007,12-12-2007,DUPLICATE,,0,,,less
408063,287892,unspecified,12-12-2007,12-12-2007,INVALID,,0,,,less
408074,150313,unspecified,12-12-2007,12-12-2007,INVALID,,0,,,less
408099,8519,Trunk,12-12-2007,12-12-2007,DUPLICATE,,0,,,less
408130,295798,2.0 Branch,12-12-2007,06-01-2008,INCOMPLETE,,25,,,less
408132,197861,unspecified,12-12-2007,13-12-2007,FIXED,,1,,,less
408141,295805,unspecified,12-12-2007,12-12-2007,INVALID,,0,,,less
408162,293356,unspecified,12-12-2007,13-12-2007,DUPLICATE,,0,,,less
408176,295831,unspecified,12-12-2007,13-12-2007,DUPLICATE,,0,,,less
408181,295832,unspecified,12-12-2007,13-12-2007,DUPLICATE,,1,,,less
408183,295834,unspecified,12-12-2007,13-12-2007,DUPLICATE,,0,,,less
408197,256902,unspecified,13-12-2007,13-12-2007,DUPLICATE,,1,,,less
408202,295841,unspecified,13-12-2007,13-12-2007,DUPLICATE,,0,,,less
408218,295853,unspecified,13-12-2007,13-12-2007,INVALID,,0,,,less
408221,245536,Trunk,13-12-2007,13-12-2007,FIXED,,0,,,less
408243,161650,Trunk,13-12-2007,15-12-2007,FIXED,,2,,,less
408252,7313,Trunk,13-12-2007,13-12-2007,WORKSFORME,,0,,,less
408280,8519,Trunk,13-12-2007,14-12-2007,DUPLICATE,,1,,,less
408313,263812,unspecified,13-12-2007,14-12-2007,INVALID,,0,,,less
408316,149052,Trunk,13-12-2007,14-12-2007,FIXED,,1,,,less
408322,245536,Trunk,13-12-2007,14-12-2007,FIXED,,1,,,less
408328,135518,Trunk,13-12-2007,28-12-2007,FIXED,,15,,,less
408354,251051,Trunk,13-12-2007,17-12-2007,FIXED,,3,,,less
408356,69594,Trunk,13-12-2007,14-12-2007,FIXED,,0,,,less
408378,295913,unspecified,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408389,18566,Trunk,14-12-2007,08-01-2008,FIXED,,25,,,less
408396,182410,unspecified,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408399,221096,unspecified,14-12-2007,05-01-2008,INVALID,,22,,,less
408407,245536,Trunk,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408413,295917,unspecified,14-12-2007,18-12-2007,INVALID,,4,,,less
408443,277293,Trunk,14-12-2007,17-12-2007,FIXED,,3,,,less
408451,295937,unspecified,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408459,295942,unspecified,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408463,245536,Trunk,14-12-2007,26-12-2007,FIXED,,12,,,less
408464,295946,unspecified,14-12-2007,14-12-2007,DUPLICATE,,0,,,less
408481,281608,unspecified,15-12-2007,15-12-2007,INVALID,,0,,,less
408485,295963,2.0 Branch,15-12-2007,15-12-2007,WORKSFORME,,0,,,less
408489,161538,unspecified,15-12-2007,15-12-2007,DUPLICATE,,0,,,less
408494,295972,unspecified,15-12-2007,15-12-2007,INVALID,,0,,,less
408499,295974,unspecified,15-12-2007,15-12-2007,DUPLICATE,,0,,,less
408552,293922,unspecified,15-12-2007,16-12-2007,DUPLICATE,,1,,,less
408561,160571,Trunk,15-12-2007,17-12-2007,FIXED,,2,,,less
408577,294409,unspecified,16-12-2007,21-12-2007,DUPLICATE,,5,,,less
408579,296011,unspecified,16-12-2007,16-12-2007,DUPLICATE,,1,,,less
408584,294715,unspecified,16-12-2007,16-12-2007,DUPLICATE,,0,,,less
408586,294715,Trunk,16-12-2007,17-12-2007,DUPLICATE,,1,,,less
408606,38802,unspecified,16-12-2007,16-12-2007,FIXED,,0,,,less
408608,198164,unspecified,16-12-2007,16-12-2007,DUPLICATE,,0,,,less
408615,156716,unspecified,16-12-2007,16-12-2007,DUPLICATE,,0,,,less
408641,213552,unspecified,16-12-2007,17-12-2007,DUPLICATE,,0,,,less
408653,296050,unspecified,16-12-2007,17-12-2007,DUPLICATE,,0,,,less
408658,105243,unspecified,16-12-2007,17-12-2007,FIXED,,0,,,less
408659,105243,unspecified,16-12-2007,28-12-2007,FIXED,,12,,,less
408678,290666,unspecified,17-12-2007,17-12-2007,INVALID,,0,,,less
408683,190953,2.0 Branch,17-12-2007,17-12-2007,INVALID,,0,,,less
408700,137570,unspecified,17-12-2007,17-12-2007,DUPLICATE,,0,,,less
408701,81203,unspecified,17-12-2007,17-12-2007,DUPLICATE,,0,,,less
408715,123123,2.0 Branch,17-12-2007,21-12-2007,FIXED,,4,,,less
408741,230631,unspecified,17-12-2007,17-12-2007,DUPLICATE,,0,,,less
408751,245536,Trunk,17-12-2007,06-01-2008,FIXED,,20,,,less
408764,296100,unspecified,17-12-2007,18-12-2007,INVALID,,1,,,less
408767,296102,Trunk,17-12-2007,19-12-2007,DUPLICATE,,2,,,less
408771,296108,2.0 Branch,17-12-2007,18-12-2007,FIXED,,1,,,less
408773,117358,unspecified,17-12-2007,18-12-2007,WONTFIX,,1,,,less
408781,296110,unspecified,17-12-2007,17-12-2007,DUPLICATE,,0,,,less
408790,245536,Trunk,17-12-2007,19-12-2007,FIXED,,1,,,less
408822,296138,unspecified,18-12-2007,18-12-2007,INVALID,,0,,,less
408836,230200,unspecified,18-12-2007,20-12-2007,FIXED,,2,,,less
408839,144394,unspecified,18-12-2007,18-12-2007,FIXED,,0,,,less
408850,290995,unspecified,18-12-2007,30-12-2007,DUPLICATE,,13,,,less
408862,245536,Trunk,18-12-2007,19-12-2007,FIXED,,1,,,less
408886,296163,unspecified,18-12-2007,18-12-2007,WORKSFORME,,0,,,less
408891,135518,Trunk,18-12-2007,12-01-2008,FIXED,,25,,,less
408907,296169,unspecified,18-12-2007,19-12-2007,DUPLICATE,,1,,,less
408974,296188,unspecified,18-12-2007,18-12-2007,WORKSFORME,,0,,,less
408976,229308,unspecified,18-12-2007,18-12-2007,DUPLICATE,,0,,,less
408978,250835,unspecified,18-12-2007,19-12-2007,DUPLICATE,,1,,,less
408981,296194,unspecified,18-12-2007,18-12-2007,DUPLICATE,,0,,,less
408982,250835,Trunk,18-12-2007,19-12-2007,DUPLICATE,,1,,,less
408989,294409,unspecified,18-12-2007,24-12-2007,DUPLICATE,,5,,,less
409001,73031,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409004,14576,unspecified,19-12-2007,19-12-2007,INVALID,,0,,,less
409016,296218,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409033,296234,unspecified,19-12-2007,20-12-2007,DUPLICATE,,1,,,less
409034,147944,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409036,296235,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409038,109115,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409049,296240,unspecified,19-12-2007,19-12-2007,INVALID,,0,,,less
409053,296240,unspecified,19-12-2007,20-12-2007,DUPLICATE,,1,,,less
409057,11007,Trunk,19-12-2007,19-12-2007,DUPLICATE,,1,,,less
409059,296244,unspecified,19-12-2007,25-12-2007,DUPLICATE,,6,,,less
409098,296261,unspecified,19-12-2007,20-12-2007,DUPLICATE,,1,,,less
409099,198797,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409101,296266,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409110,277293,Trunk,19-12-2007,19-12-2007,INVALID,,0,,,less
409122,53643,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409124,296179,unspecified,19-12-2007,10-01-2008,FIXED,,22,,,less
409130,296276,unspecified,19-12-2007,30-12-2007,DUPLICATE,,11,,,less
409134,296279,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409142,294316,Trunk,19-12-2007,20-12-2007,DUPLICATE,,1,,,less
409151,288338,Trunk,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409155,234666,Trunk,19-12-2007,23-12-2007,FIXED,,4,,,less
409158,296302,unspecified,19-12-2007,20-12-2007,DUPLICATE,,0,,,less
409159,148810,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409161,232795,unspecified,19-12-2007,20-12-2007,INVALID,,0,,,less
409168,296318,2.0 Branch,19-12-2007,20-12-2007,FIXED,,0,,,less
409174,295051,unspecified,19-12-2007,08-01-2008,FIXED,,20,,,less
409177,234348,unspecified,19-12-2007,19-12-2007,INVALID,,0,,,less
409178,135733,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409180,104622,Trunk,19-12-2007,20-12-2007,INVALID,,0,,,less
409183,295051,unspecified,19-12-2007,29-12-2007,WORKSFORME,,10,,,less
409186,296329,unspecified,19-12-2007,19-12-2007,DUPLICATE,,0,,,less
409189,296330,unspecified,19-12-2007,19-12-2007,INVALID,,0,,,less
409194,296338,unspecified,19-12-2007,20-12-2007,DUPLICATE,,0,,,less
409195,296339,Trunk,19-12-2007,20-12-2007,INVALID,,0,,,less
409201,296348,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409207,296351,unspecified,20-12-2007,22-12-2007,DUPLICATE,,3,,,less
409212,95613,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409218,296355,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409219,296354,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409238,296357,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409239,8519,Trunk,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409241,296369,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409247,296370,unspecified,20-12-2007,21-12-2007,INVALID,,1,,,less
409250,296373,unspecified,20-12-2007,20-12-2007,FIXED,,0,,,less
409253,262728,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409273,239992,Trunk,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409285,163500,Trunk,20-12-2007,20-12-2007,FIXED,,0,,,less
409290,161186,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409301,125983,Trunk,20-12-2007,27-12-2007,FIXED,,7,,,less
409310,20209,Trunk,20-12-2007,31-12-2007,FIXED,,11,,,less
409312,296396,unspecified,20-12-2007,20-12-2007,INVALID,,0,,,less
409320,230200,unspecified,20-12-2007,20-12-2007,INVALID,,1,,,less
409321,296400,unspecified,20-12-2007,08-01-2008,FIXED,,19,,,less
409327,245536,Trunk,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409332,296407,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409334,296412,unspecified,20-12-2007,21-12-2007,INVALID,,1,,,less
409338,296414,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409339,143337,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409350,27566,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409351,27566,unspecified,20-12-2007,20-12-2007,DUPLICATE,,0,,,less
409382,293510,Trunk,20-12-2007,13-01-2008,DUPLICATE,,23,,,less
409391,71119,Trunk,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409397,149598,unspecified,21-12-2007,11-01-2008,DUPLICATE,,21,,,less
409401,296451,2.0 Branch,21-12-2007,21-12-2007,WONTFIX,,0,,,less
409405,149598,Trunk,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409409,294409,unspecified,21-12-2007,24-12-2007,DUPLICATE,,3,,,less
409413,294693,unspecified,21-12-2007,21-12-2007,INCOMPLETE,,0,,,less
409414,294693,unspecified,21-12-2007,21-12-2007,INCOMPLETE,,0,,,less
409417,294693,unspecified,21-12-2007,21-12-2007,INCOMPLETE,,0,,,less
409418,294693,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409420,294693,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409421,294693,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409422,294693,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409441,296467,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409442,296467,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409453,296391,unspecified,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409460,296475,unspecified,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409470,296484,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409481,104622,Trunk,21-12-2007,23-12-2007,FIXED,,2,,,less
409483,127742,unspecified,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409484,296487,unspecified,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409487,296489,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409488,296489,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409501,296501,Trunk,21-12-2007,22-12-2007,DUPLICATE,,1,,,less
409518,296525,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409521,296525,unspecified,21-12-2007,21-12-2007,INVALID,,0,,,less
409529,35270,unspecified,21-12-2007,22-12-2007,DUPLICATE,,0,,,less
409531,205060,unspecified,21-12-2007,21-12-2007,DUPLICATE,,0,,,less
409542,294409,unspecified,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409544,189132,unspecified,22-12-2007,24-12-2007,INCOMPLETE,,2,,,less
409553,160571,Trunk,22-12-2007,09-01-2008,FIXED,,19,,,less
409554,23402,Trunk,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409559,296540,unspecified,22-12-2007,22-12-2007,INVALID,,1,,,less
409571,233280,Trunk,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409583,296558,unspecified,22-12-2007,22-12-2007,INVALID,,0,,,less
409585,296563,unspecified,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409591,219278,unspecified,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409592,296571,unspecified,22-12-2007,23-12-2007,WORKSFORME,,0,,,less
409610,296586,unspecified,22-12-2007,09-01-2008,DUPLICATE,,18,,,less
409612,296588,unspecified,22-12-2007,22-12-2007,FIXED,,0,,,less
409617,202097,unspecified,22-12-2007,22-12-2007,DUPLICATE,,0,,,less
409625,296591,unspecified,23-12-2007,23-12-2007,DUPLICATE,,0,,,less
409639,296599,2.0 Branch,23-12-2007,23-12-2007,INVALID,,0,,,less
409652,296609,unspecified,23-12-2007,23-12-2007,INVALID,,0,,,less
409653,246153,unspecified,23-12-2007,23-12-2007,DUPLICATE,,0,,,less
409680,43480,unspecified,23-12-2007,12-01-2008,DUPLICATE,,20,,,less
409687,188489,Trunk,23-12-2007,24-12-2007,FIXED,,1,,,less
409691,188489,Trunk,23-12-2007,06-01-2008,FIXED,,14,,,less
409692,296643,unspecified,23-12-2007,23-12-2007,DUPLICATE,,0,,,less
409732,296671,unspecified,24-12-2007,24-12-2007,INVALID,,0,,,less
409741,296674,unspecified,24-12-2007,30-12-2007,INCOMPLETE,,6,,,less
409745,284285,unspecified,24-12-2007,26-12-2007,DUPLICATE,,2,,,less
409751,296671,unspecified,24-12-2007,24-12-2007,INVALID,,0,,,less
409752,296671,unspecified,24-12-2007,24-12-2007,DUPLICATE,,0,,,less
409753,296671,unspecified,24-12-2007,24-12-2007,INVALID,,0,,,less
409769,250835,Trunk,24-12-2007,24-12-2007,DUPLICATE,,0,,,less
409772,251112,unspecified,24-12-2007,24-12-2007,DUPLICATE,,0,,,less
409776,168426,unspecified,24-12-2007,25-12-2007,DUPLICATE,,1,,,less
409793,296706,unspecified,25-12-2007,25-12-2007,WORKSFORME,,0,,,less
409799,286234,unspecified,25-12-2007,28-12-2007,WORKSFORME,,3,,,less
409812,250835,unspecified,25-12-2007,25-12-2007,WORKSFORME,,0,,,less
409813,290550,unspecified,25-12-2007,25-12-2007,DUPLICATE,,0,,,less
409814,42319,Trunk,25-12-2007,09-01-2008,FIXED,,15,,,less
409817,296671,unspecified,25-12-2007,25-12-2007,INVALID,,0,,,less
409818,296729,unspecified,25-12-2007,26-12-2007,WORKSFORME,,1,,,less
409827,296743,unspecified,25-12-2007,26-12-2007,DUPLICATE,,0,,,less
409831,250835,Trunk,25-12-2007,26-12-2007,DUPLICATE,,0,,,less
409836,110187,Trunk,25-12-2007,26-12-2007,FIXED,,1,,,less
409851,296761,2.0 Branch,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409855,296765,unspecified,26-12-2007,26-12-2007,FIXED,,1,,,less
409866,213304,Trunk,26-12-2007,28-12-2007,DUPLICATE,,2,,,less
409867,233280,Trunk,26-12-2007,02-01-2008,FIXED,,7,,,less
409868,213304,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409882,296780,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409884,296783,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409890,296790,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409900,296671,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409903,296671,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409909,296671,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409910,296671,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409913,296671,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409920,296802,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409928,296807,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409930,37639,unspecified,26-12-2007,27-12-2007,DUPLICATE,,1,,,less
409934,296738,unspecified,26-12-2007,27-12-2007,DUPLICATE,,0,,,less
409937,296814,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409938,296814,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409939,296814,unspecified,26-12-2007,26-12-2007,INVALID,,0,,,less
409941,7621,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409943,214890,unspecified,26-12-2007,27-12-2007,DUPLICATE,,1,,,less
409948,296747,unspecified,26-12-2007,26-12-2007,DUPLICATE,,0,,,less
409987,296847,2.0 Branch,27-12-2007,27-12-2007,DUPLICATE,,0,,,less
409997,280903,Trunk,27-12-2007,27-12-2007,DUPLICATE,,0,,,less
409998,245536,Trunk,27-12-2007,08-01-2008,FIXED,,12,,,less
410007,296860,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410008,219124,Trunk,27-12-2007,28-12-2007,FIXED,,1,,,less
410012,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410014,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410015,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410016,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410017,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410018,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410021,296814,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410027,296878,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410033,296882,unspecified,27-12-2007,28-12-2007,DUPLICATE,,1,,,less
410037,296887,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410038,296887,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410044,296891,Trunk,27-12-2007,27-12-2007,INVALID,,0,,,less
410046,219124,Trunk,27-12-2007,28-12-2007,FIXED,,1,,,less
410048,296897,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410049,296896,unspecified,27-12-2007,27-12-2007,DUPLICATE,,0,,,less
410051,296391,Trunk,27-12-2007,16-01-2008,DUPLICATE,,19,,,less
410059,296903,2.0 Branch,27-12-2007,27-12-2007,DUPLICATE,,0,,,less
410066,286592,unspecified,27-12-2007,27-12-2007,INVALID,,0,,,less
410068,206332,unspecified,28-12-2007,28-12-2007,DUPLICATE,,0,,,less
410082,206324,unspecified,28-12-2007,07-01-2008,WORKSFORME,,10,,,less
410093,296695,unspecified,28-12-2007,28-12-2007,WORKSFORME,,0,,,less
410095,189061,unspecified,28-12-2007,29-12-2007,FIXED,,1,,,less
410099,278900,Trunk,28-12-2007,28-12-2007,DUPLICATE,,0,,,less
410102,296406,Trunk,28-12-2007,28-12-2007,FIXED,,0,,,less
410121,296947,unspecified,28-12-2007,28-12-2007,WONTFIX,,0,,,less
410127,296391,unspecified,28-12-2007,28-12-2007,INVALID,,0,,,less
410128,188489,Trunk,28-12-2007,14-01-2008,FIXED,,17,,,less
410129,296950,unspecified,28-12-2007,28-12-2007,DUPLICATE,,0,,,less
410157,296963,2.0 Branch,28-12-2007,28-12-2007,INVALID,,0,,,less
410172,228146,unspecified,29-12-2007,29-12-2007,FIXED,,1,,,less
410173,283046,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410179,186828,unspecified,29-12-2007,29-12-2007,INVALID,,0,,,less
410184,296976,unspecified,29-12-2007,05-01-2008,INVALID,,8,,,less
410185,296977,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410190,295620,Trunk,29-12-2007,29-12-2007,WONTFIX,,0,,,less
410199,215424,unspecified,29-12-2007,15-01-2008,WORKSFORME,,17,,,less
410204,296991,unspecified,29-12-2007,29-12-2007,INVALID,,0,,,less
410210,296998,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410212,296790,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410213,296790,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410218,225189,unspecified,29-12-2007,30-12-2007,FIXED,,1,,,less
410220,297001,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410224,44470,unspecified,29-12-2007,29-12-2007,DUPLICATE,,0,,,less
410227,297011,2.0 Branch,29-12-2007,30-12-2007,INVALID,,0,,,less
410234,281608,unspecified,29-12-2007,29-12-2007,INVALID,,0,,,less
410244,297019,unspecified,29-12-2007,10-01-2008,DUPLICATE,,12,,,less
410253,297023,unspecified,30-12-2007,30-12-2007,INCOMPLETE,,0,,,less
410286,221497,Trunk,30-12-2007,30-12-2007,WORKSFORME,,0,,,less
410288,297037,unspecified,30-12-2007,30-12-2007,WORKSFORME,,0,,,less
410292,168155,unspecified,30-12-2007,30-12-2007,DUPLICATE,,0,,,less
410299,297040,2.0 Branch,30-12-2007,30-12-2007,FIXED,,0,,,less
410302,245536,Trunk,30-12-2007,04-01-2008,FIXED,,5,,,less
410303,297045,unspecified,30-12-2007,30-12-2007,DUPLICATE,,0,,,less
410309,297051,unspecified,30-12-2007,30-12-2007,INVALID,,0,,,less
410322,294647,unspecified,30-12-2007,30-12-2007,DUPLICATE,,0,,,less
410346,213632,Trunk,31-12-2007,08-01-2008,FIXED,,8,,,less
410347,294409,Trunk,31-12-2007,04-01-2008,FIXED,,5,,,less
410372,297099,unspecified,31-12-2007,31-12-2007,INCOMPLETE,,0,,,less
410403,297119,unspecified,01-01-2008,01-01-2008,DUPLICATE,,0,,,less
410406,294409,unspecified,01-01-2008,18-01-2008,DUPLICATE,,17,,,less
410413,297123,unspecified,01-01-2008,03-01-2008,FIXED,,2,,,less
410417,291402,unspecified,01-01-2008,01-01-2008,DUPLICATE,,0,,,less
410425,161433,unspecified,01-01-2008,02-01-2008,DUPLICATE,,1,,,less
