bug_id,reporter,version,datecreated,dateresolved,resolution,,difference of days,,Median,
540313,370085,unspecified,17-01-2010,05-03-2011,INCOMPLETE,,412,,,more
540321,370090,3.5 Branch,17-01-2010,05-03-2011,INCOMPLETE,,412,,,more
540324,370098,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540325,370100,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540329,370103,3.5 Branch,17-01-2010,05-03-2011,INCOMPLETE,,412,,,more
540331,278081,unspecified,17-01-2010,14-03-2010,WORKSFORME,,56,,,more
540334,370105,unspecified,17-01-2010,05-04-2010,INCOMPLETE,,78,,,more
540340,293623,3.6 Branch,17-01-2010,22-07-2010,FIXED,,186,,,more
540342,353053,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540345,370115,unspecified,17-01-2010,17-03-2010,WORKSFORME,,59,,,more
540346,370114,unspecified,17-01-2010,31-12-2010,FIXED,,348,,,more
540349,370118,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540353,11616,unspecified,17-01-2010,06-02-2011,FIXED,,385,,,more
540364,370127,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540365,370131,3.5 Branch,17-01-2010,01-03-2010,INVALID,,43,,,more
540373,370139,3.5 Branch,17-01-2010,14-05-2011,INCOMPLETE,,482,,,more
540376,370147,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540386,364320,3.6 Branch,17-01-2010,26-05-2010,INCOMPLETE,,128,,,more
540388,35563,3.6 Branch,17-01-2010,09-04-2011,WORKSFORME,,447,,,more
540400,370169,unspecified,17-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540403,370174,3.5 Branch,17-01-2010,03-04-2010,INCOMPLETE,,75,,,more
540417,370184,unspecified,18-01-2010,01-02-2011,INCOMPLETE,,380,,,more
540448,259957,3.5 Branch,18-01-2010,07-03-2011,WORKSFORME,,414,,,more
540452,370206,unspecified,18-01-2010,31-12-2010,WORKSFORME,,347,,,more
540457,370213,unspecified,18-01-2010,14-05-2011,INCOMPLETE,,481,,,more
540458,177205,3.5 Branch,18-01-2010,31-05-2010,INCOMPLETE,,133,,,more
540482,370228,unspecified,18-01-2010,29-03-2010,DUPLICATE,,70,,,more
540493,137548,3.6 Branch,18-01-2010,02-05-2011,INCOMPLETE,,469,,,more
540517,370236,unspecified,18-01-2010,01-02-2011,INCOMPLETE,,379,,,more
540520,366252,3.6 Branch,18-01-2010,04-04-2010,INCOMPLETE,,76,,,more
540527,370260,3.5 Branch,18-01-2010,15-04-2010,INCOMPLETE,,87,,,more
540537,317770,3.5 Branch,18-01-2010,23-07-2010,FIXED,,186,,,more
540539,370266,3.5 Branch,18-01-2010,30-05-2011,INCOMPLETE,,497,,,more
540573,266770,unspecified,18-01-2010,01-02-2011,INCOMPLETE,,379,,,more
540590,369768,unspecified,19-01-2010,01-02-2011,INCOMPLETE,,379,,,more
540611,223654,unspecified,19-01-2010,01-02-2011,INCOMPLETE,,379,,,more
540669,370337,3.5 Branch,19-01-2010,30-05-2011,INCOMPLETE,,496,,,more
540691,370344,Trunk,19-01-2010,11-05-2010,INCOMPLETE,,113,,,more
540694,370345,unspecified,19-01-2010,05-03-2011,INCOMPLETE,,410,,,more
540741,370362,unspecified,19-01-2010,01-02-2011,INCOMPLETE,,378,,,more
540753,370368,unspecified,19-01-2010,01-02-2011,INCOMPLETE,,378,,,more
540768,370373,3.5 Branch,19-01-2010,03-02-2012,INCOMPLETE,,745,,,more
540772,370380,3.5 Branch,19-01-2010,30-05-2011,INCOMPLETE,,496,,,more
540798,370403,3.6 Branch,19-01-2010,21-03-2010,INCOMPLETE,,61,,,more
540800,47340,Trunk,19-01-2010,05-03-2011,INCOMPLETE,,410,,,more
540821,370429,3.6 Branch,19-01-2010,05-03-2011,INCOMPLETE,,410,,,more
540831,370434,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,378,,,more
540860,370459,unspecified,20-01-2010,10-05-2011,INCOMPLETE,,475,,,more
540861,370455,unspecified,20-01-2010,14-04-2010,DUPLICATE,,84,,,more
540862,370461,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,378,,,more
540874,370467,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
540927,370487,3.5 Branch,20-01-2010,27-07-2010,INCOMPLETE,,188,,,more
540930,370491,unspecified,20-01-2010,31-05-2010,INCOMPLETE,,131,,,more
540945,370497,3.5 Branch,20-01-2010,31-05-2010,INCOMPLETE,,131,,,more
540946,278489,3.5 Branch,20-01-2010,07-07-2010,INVALID,,168,,,more
540949,370493,unspecified,20-01-2010,03-02-2012,INVALID,,744,,,more
540964,370506,3.6 Branch,20-01-2010,14-05-2011,INCOMPLETE,,479,,,more
540969,370509,3.6 Branch,20-01-2010,19-01-2011,INCOMPLETE,,364,,,more
540979,346585,3.6 Branch,20-01-2010,14-05-2011,INCOMPLETE,,479,,,more
540984,332995,Trunk,20-01-2010,28-12-2011,FIXED,,707,,,more
541002,349961,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541008,370524,3.6 Branch,20-01-2010,05-03-2011,INCOMPLETE,,409,,,more
541020,370530,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541027,370536,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541034,370542,3.5 Branch,20-01-2010,05-03-2011,INCOMPLETE,,409,,,more
541061,356469,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541064,322211,unspecified,20-01-2010,03-01-2011,INVALID,,348,,,more
541066,50970,3.6 Branch,20-01-2010,25-06-2011,INVALID,,521,,,more
541071,349009,3.5 Branch,20-01-2010,30-03-2011,INCOMPLETE,,433,,,more
541080,370572,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541081,370573,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541082,370571,unspecified,20-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541099,29811,Trunk,21-01-2010,14-11-2010,WORKSFORME,,297,,,more
541109,370600,unspecified,21-01-2010,07-04-2010,DUPLICATE,,77,,,more
541124,360398,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541132,370607,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,377,,,more
541133,370612,unspecified,21-01-2010,05-03-2011,INCOMPLETE,,408,,,more
541136,370611,unspecified,21-01-2010,03-02-2011,FIXED,,379,,,more
541142,337258,unspecified,21-01-2010,31-12-2010,WORKSFORME,,344,,,more
541186,370641,3.6 Branch,21-01-2010,03-06-2011,WORKSFORME,,499,,,more
541194,370644,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541213,370657,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541218,370664,unspecified,21-01-2010,05-04-2010,INCOMPLETE,,74,,,more
541223,350875,Trunk,21-01-2010,10-05-2012,WORKSFORME,,840,,,more
541226,366557,3.6 Branch,21-01-2010,15-06-2012,WORKSFORME,,876,,,more
541263,370684,3.5 Branch,21-01-2010,09-03-2011,INCOMPLETE,,412,,,more
541280,370699,3.6 Branch,21-01-2010,19-01-2011,INCOMPLETE,,363,,,more
541295,370702,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541306,370707,3.6 Branch,21-01-2010,14-12-2010,INVALID,,327,,,more
541308,5003,3.6 Branch,21-01-2010,12-09-2011,DUPLICATE,,599,,,more
541326,370726,unspecified,21-01-2010,06-10-2010,INVALID,,257,,,more
541327,370728,unspecified,21-01-2010,01-01-2011,FIXED,,345,,,more
541341,370742,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541342,330975,unspecified,21-01-2010,02-01-2011,FIXED,,346,,,more
541345,370746,unspecified,21-01-2010,03-02-2011,FIXED,,378,,,more
541346,309161,unspecified,21-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541375,370774,3.6 Branch,22-01-2010,14-05-2011,INCOMPLETE,,477,,,more
541384,370781,unspecified,22-01-2010,01-02-2011,INCOMPLETE,,376,,,more
541395,370792,unspecified,22-01-2010,23-03-2011,INCOMPLETE,,425,,,more
541404,39022,Trunk,22-01-2010,14-04-2010,FIXED,,82,,,more
541405,370793,unspecified,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541415,293623,Trunk,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541423,308420,unspecified,22-01-2010,03-01-2011,FIXED,,346,,,more
541441,368956,unspecified,22-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541485,370835,3.6 Branch,22-01-2010,03-07-2012,INCOMPLETE,,894,,,more
541504,370821,3.5 Branch,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541508,313236,3.6 Branch,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541521,347710,3.5 Branch,22-01-2010,09-06-2011,INCOMPLETE,,503,,,more
541529,370857,unspecified,22-01-2010,04-03-2010,INVALID,,41,,,more
541558,321228,3.6 Branch,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541597,370877,unspecified,22-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541616,334257,3.6 Branch,22-01-2010,19-01-2011,INCOMPLETE,,362,,,more
541621,348603,3.6 Branch,22-01-2010,14-05-2011,INCOMPLETE,,477,,,more
541625,370902,3.5 Branch,22-01-2010,18-02-2010,WORKSFORME,,26,,,more
541627,370906,unspecified,22-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541630,370908,3.0 Branch,22-01-2010,20-06-2010,WORKSFORME,,148,,,more
541635,370909,3.6 Branch,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541636,60618,unspecified,22-01-2010,01-01-2011,WORKSFORME,,343,,,more
541645,370918,3.6 Branch,22-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541655,174136,unspecified,22-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541661,370931,unspecified,23-01-2010,06-01-2011,FIXED,,348,,,more
541662,370924,3.6 Branch,23-01-2010,05-03-2011,INCOMPLETE,,407,,,more
541670,370942,unspecified,23-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541673,220536,3.6 Branch,23-01-2010,20-03-2010,DUPLICATE,,56,,,more
541676,328805,unspecified,23-01-2010,01-02-2011,INCOMPLETE,,375,,,more
541679,370779,3.6 Branch,23-01-2010,03-02-2011,FIXED,,377,,,more
541703,370960,unspecified,23-01-2010,01-02-2011,INCOMPLETE,,374,,,more
541706,370965,3.6 Branch,23-01-2010,14-05-2011,INCOMPLETE,,476,,,more
541713,124854,3.6 Branch,23-01-2010,05-03-2011,INCOMPLETE,,406,,,more
541721,173185,unspecified,23-01-2010,31-12-2010,WORKSFORME,,342,,,more
541760,371011,3.6 Branch,23-01-2010,28-03-2011,WORKSFORME,,429,,,more
541761,31073,unspecified,23-01-2010,08-03-2010,FIXED,,43,,,more
541771,371022,3.6 Branch,23-01-2010,05-03-2011,INCOMPLETE,,406,,,more
541772,371020,3.5 Branch,23-01-2010,05-03-2011,INCOMPLETE,,406,,,more
541773,371023,unspecified,23-01-2010,01-02-2011,INCOMPLETE,,374,,,more
541779,188489,Trunk,23-01-2010,24-03-2010,FIXED,,60,,,more
541780,371032,3.5 Branch,23-01-2010,30-05-2011,INCOMPLETE,,492,,,more
541781,371036,unspecified,23-01-2010,01-02-2011,INCOMPLETE,,374,,,more
541785,371033,3.6 Branch,23-01-2010,05-03-2011,INCOMPLETE,,406,,,more
541820,370877,unspecified,24-01-2010,01-02-2011,INCOMPLETE,,374,,,more
541823,299942,3.6 Branch,24-01-2010,05-03-2011,INCOMPLETE,,405,,,more
541826,371062,3.6 Branch,24-01-2010,30-05-2011,INCOMPLETE,,491,,,more
541829,371062,unspecified,24-01-2010,01-02-2011,INCOMPLETE,,374,,,more
541832,41905,unspecified,24-01-2010,31-12-2010,FIXED,,341,,,more
541840,325572,unspecified,24-01-2010,01-02-2011,INCOMPLETE,,373,,,more
541841,215507,unspecified,24-01-2010,01-01-2011,FIXED,,342,,,more
541846,371085,2.0 Branch,24-01-2010,06-03-2011,INCOMPLETE,,406,,,more
541848,370659,3.6 Branch,24-01-2010,05-03-2011,INCOMPLETE,,405,,,more
541850,371088,unspecified,24-01-2010,01-10-2010,DUPLICATE,,250,,,more
541864,333183,3.5 Branch,24-01-2010,19-03-2010,WORKSFORME,,54,,,more
541866,371090,unspecified,24-01-2010,01-02-2011,INCOMPLETE,,373,,,more
541874,371098,unspecified,24-01-2010,01-01-2011,FIXED,,343,,,more
541885,367945,unspecified,24-01-2010,30-06-2010,INVALID,,157,,,more
541887,239846,3.5 Branch,24-01-2010,05-03-2011,INCOMPLETE,,405,,,more
541901,371117,3.5 Branch,24-01-2010,30-05-2011,INCOMPLETE,,491,,,more
541902,371118,3.6 Branch,24-01-2010,26-08-2011,INCOMPLETE,,579,,,more
541906,31466,Trunk,24-01-2010,22-06-2012,WORKSFORME,,879,,,more
541911,370730,3.6 Branch,24-01-2010,24-02-2012,WONTFIX,,761,,,more
541912,371125,unspecified,24-01-2010,02-12-2010,INCOMPLETE,,312,,,more
541925,371142,3.6 Branch,24-01-2010,08-09-2010,INVALID,,227,,,more
541926,371144,3.5 Branch,24-01-2010,03-04-2011,INCOMPLETE,,434,,,more
541932,371149,3.6 Branch,24-01-2010,05-09-2011,INCOMPLETE,,589,,,more
541945,66058,unspecified,24-01-2010,28-10-2011,DUPLICATE,,641,,,more
541961,371162,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,373,,,more
541970,371167,3.6 Branch,25-01-2010,23-03-2010,INCOMPLETE,,57,,,more
541985,288206,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,373,,,more
542001,371188,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,373,,,more
542003,371191,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,373,,,more
542009,371190,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542019,371193,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542032,301919,Trunk,25-01-2010,05-12-2011,FIXED,,680,,,more
542061,371220,3.6 Branch,25-01-2010,19-01-2011,INCOMPLETE,,359,,,more
542062,371218,3.6 Branch,25-01-2010,19-01-2011,INCOMPLETE,,359,,,more
542090,371227,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542101,268965,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542122,283305,unspecified,25-01-2010,22-09-2010,FIXED,,240,,,more
542128,371236,3.6 Branch,25-01-2010,05-03-2011,INCOMPLETE,,404,,,more
542134,371242,1.9.2 Branch,25-01-2010,23-12-2010,WORKSFORME,,332,,,more
542149,371245,unspecified,25-01-2010,17-04-2010,INCOMPLETE,,82,,,more
542153,354503,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542154,356008,unspecified,25-01-2010,17-03-2010,INCOMPLETE,,51,,,more
542155,83455,3.6 Branch,25-01-2010,05-03-2011,INCOMPLETE,,404,,,more
542167,371260,3.5 Branch,25-01-2010,05-03-2011,INCOMPLETE,,404,,,more
542170,371261,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542174,371263,3.5 Branch,25-01-2010,01-05-2012,INCOMPLETE,,826,,,more
542176,338049,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542195,371283,3.6 Branch,25-01-2010,09-02-2011,FIXED,,379,,,more
542197,371287,3.6 Branch,25-01-2010,24-08-2010,WORKSFORME,,210,,,more
542198,371286,unspecified,25-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542201,39022,Trunk,25-01-2010,09-07-2010,FIXED,,164,,,more
542215,371307,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542218,371308,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542219,371311,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,372,,,more
542227,371313,unspecified,26-01-2010,23-03-2010,INVALID,,56,,,more
542229,167728,unspecified,26-01-2010,20-09-2010,DUPLICATE,,238,,,more
542257,371331,3.6 Branch,26-01-2010,26-05-2012,WONTFIX,,851,,,more
542271,371337,unspecified,26-01-2010,20-05-2010,DUPLICATE,,114,,,more
542287,371351,unspecified,26-01-2010,05-03-2011,INCOMPLETE,,403,,,more
542289,371349,unspecified,26-01-2010,08-07-2010,DUPLICATE,,164,,,more
542306,348947,3.6 Branch,26-01-2010,16-04-2012,INCOMPLETE,,811,,,more
542327,355191,3.6 Branch,26-01-2010,31-05-2010,FIXED,,125,,,more
542342,371377,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542346,141755,unspecified,26-01-2010,04-11-2010,WONTFIX,,282,,,more
542354,60649,3.6 Branch,26-01-2010,05-03-2011,INCOMPLETE,,403,,,more
542399,240141,unspecified,26-01-2010,05-03-2011,INCOMPLETE,,403,,,more
542400,371392,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542404,345260,3.5 Branch,26-01-2010,18-11-2012,WORKSFORME,,1027,,,more
542416,371400,3.6 Branch,26-01-2010,21-03-2010,INCOMPLETE,,54,,,more
542417,371387,unspecified,26-01-2010,17-04-2010,INCOMPLETE,,81,,,more
542439,371406,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542443,371412,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542448,140988,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542449,316253,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542451,371419,unspecified,26-01-2010,06-03-2011,INCOMPLETE,,404,,,more
542471,210970,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542486,371448,unspecified,26-01-2010,18-03-2010,INCOMPLETE,,51,,,more
542493,371452,unspecified,26-01-2010,01-02-2011,INCOMPLETE,,371,,,more
542512,371467,3.5 Branch,27-01-2010,05-03-2011,INCOMPLETE,,402,,,more
542545,305782,3.6 Branch,27-01-2010,11-09-2011,WORKSFORME,,592,,,more
542548,371490,3.5 Branch,27-01-2010,03-02-2011,WORKSFORME,,373,,,more
542556,283499,3.6 Branch,27-01-2010,12-03-2010,DUPLICATE,,44,,,more
542562,371258,unspecified,27-01-2010,06-04-2010,INVALID,,69,,,more
542569,201453,unspecified,27-01-2010,06-02-2011,FIXED,,375,,,more
542585,97219,unspecified,27-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542606,371510,unspecified,27-01-2010,05-03-2011,INCOMPLETE,,402,,,more
542639,371527,Trunk,27-01-2010,14-05-2011,INCOMPLETE,,472,,,more
542645,371526,unspecified,27-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542652,371531,unspecified,27-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542657,371532,3.6 Branch,27-01-2010,05-03-2011,INCOMPLETE,,402,,,more
542658,371523,unspecified,27-01-2010,05-03-2011,INCOMPLETE,,402,,,more
542680,371539,unspecified,27-01-2010,02-12-2010,INCOMPLETE,,309,,,more
542710,371563,unspecified,27-01-2010,09-07-2010,DUPLICATE,,163,,,more
542715,371568,unspecified,27-01-2010,28-09-2011,WORKSFORME,,609,,,more
542719,371572,unspecified,27-01-2010,04-01-2011,INVALID,,342,,,more
542745,371594,unspecified,27-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542751,371595,unspecified,27-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542765,371614,3.5 Branch,28-01-2010,25-02-2010,INCOMPLETE,,28,,,more
542771,371625,unspecified,28-01-2010,05-03-2011,INCOMPLETE,,401,,,more
542773,371626,3.5 Branch,28-01-2010,21-03-2011,INCOMPLETE,,417,,,more
542791,371637,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,370,,,more
542799,371646,3,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542825,293623,unspecified,28-01-2010,01-03-2010,DUPLICATE,,32,,,more
542841,321142,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542852,371663,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542857,369681,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542888,371674,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542903,371677,unspecified,28-01-2010,26-02-2010,INCOMPLETE,,29,,,more
542924,368149,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542926,371685,unspecified,28-01-2010,21-06-2010,WORKSFORME,,144,,,more
542927,371687,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542929,371688,unspecified,28-01-2010,01-01-2011,FIXED,,338,,,more
542933,371696,4.0 Branch,28-01-2010,23-01-2012,WORKSFORME,,725,,,more
542935,371697,3.6 Branch,28-01-2010,17-03-2010,INCOMPLETE,,48,,,more
542945,371708,unspecified,28-01-2010,05-04-2010,INCOMPLETE,,67,,,more
542948,91913,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542951,371713,3.6 Branch,28-01-2010,24-08-2011,DUPLICATE,,572,,,more
542954,371715,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542967,371719,3.6 Branch,28-01-2010,23-03-2010,INCOMPLETE,,54,,,more
542977,371728,3.6 Branch,28-01-2010,14-05-2011,INCOMPLETE,,471,,,more
542980,371736,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542981,371738,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542982,371734,unspecified,28-01-2010,01-01-2011,WORKSFORME,,337,,,more
542984,371740,unspecified,28-01-2010,05-03-2010,DUPLICATE,,35,,,more
542985,363842,unspecified,28-01-2010,31-12-2010,FIXED,,337,,,more
542987,371739,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
542997,371749,3.6 Branch,28-01-2010,25-06-2010,DUPLICATE,,147,,,more
543002,371757,3.6 Branch,28-01-2010,19-01-2011,INCOMPLETE,,356,,,more
543006,371756,unspecified,28-01-2010,01-02-2011,INCOMPLETE,,369,,,more
543007,371758,unspecified,28-01-2010,18-09-2010,WORKSFORME,,233,,,more
543008,371759,3.6 Branch,29-01-2010,05-03-2011,INCOMPLETE,,401,,,more
543014,371769,unspecified,29-01-2010,01-02-2011,INCOMPLETE,,369,,,more
543018,371768,3.6 Branch,29-01-2010,01-12-2010,DUPLICATE,,306,,,more
543021,371772,3.5 Branch,29-01-2010,14-05-2011,INCOMPLETE,,470,,,more
543049,370444,unspecified,29-01-2010,31-12-2010,INCOMPLETE,,336,,,more
543053,368599,unspecified,29-01-2010,27-12-2010,WORKSFORME,,332,,,more
543058,371799,unspecified,29-01-2010,24-02-2010,DUPLICATE,,26,,,more
543063,371802,unspecified,29-01-2010,01-02-2011,INCOMPLETE,,368,,,more
543074,310815,3.6 Branch,29-01-2010,04-05-2010,WORKSFORME,,95,,,more
543078,300244,3.6 Branch,29-01-2010,29-07-2011,WORKSFORME,,546,,,more
543122,371821,unspecified,29-01-2010,05-03-2011,INCOMPLETE,,400,,,more
543135,371822,unspecified,29-01-2010,31-12-2010,INVALID,,336,,,more
543143,371832,3.6 Branch,29-01-2010,30-06-2010,WORKSFORME,,152,,,more
543146,371834,unspecified,29-01-2010,01-02-2011,INCOMPLETE,,368,,,more
543165,371845,unspecified,29-01-2010,16-05-2010,WORKSFORME,,107,,,more
543170,371848,unspecified,29-01-2010,01-02-2011,INCOMPLETE,,368,,,more
543171,347213,unspecified,29-01-2010,31-12-2010,WORKSFORME,,336,,,more
543175,371851,unspecified,29-01-2010,31-12-2010,INVALID,,336,,,more
543189,371860,unspecified,29-01-2010,31-12-2010,FIXED,,335,,,more
543191,371803,unspecified,29-01-2010,01-01-2011,INVALID,,337,,,more
543193,286118,unspecified,29-01-2010,01-02-2011,INCOMPLETE,,368,,,more
543196,371868,3.6 Branch,29-01-2010,19-01-2011,INCOMPLETE,,355,,,more
543222,335709,unspecified,30-01-2010,01-01-2011,INVALID,,336,,,more
543240,371879,unspecified,30-01-2010,01-01-2011,FIXED,,337,,,more
543259,371918,3.6 Branch,30-01-2010,05-03-2011,INCOMPLETE,,399,,,more
543267,371924,unspecified,30-01-2010,10-05-2011,INCOMPLETE,,465,,,more
543276,371932,3.5 Branch,30-01-2010,31-03-2011,WORKSFORME,,425,,,more
543301,371943,unspecified,30-01-2010,01-02-2011,INCOMPLETE,,367,,,more
543302,371944,unspecified,30-01-2010,01-02-2011,INCOMPLETE,,367,,,more
543303,368290,Trunk,30-01-2010,27-02-2010,FIXED,,28,,,more
543305,371945,3.6 Branch,30-01-2010,05-03-2011,INCOMPLETE,,399,,,more
543311,371951,unspecified,30-01-2010,01-02-2011,INCOMPLETE,,367,,,more
543313,371953,unspecified,30-01-2010,23-03-2010,INVALID,,51,,,more
543337,357747,unspecified,31-01-2010,14-04-2010,FIXED,,74,,,more
543344,371984,3.6 Branch,31-01-2010,21-03-2010,INCOMPLETE,,50,,,more
543361,363963,unspecified,31-01-2010,02-05-2010,WORKSFORME,,91,,,more
543370,39966,unspecified,31-01-2010,06-03-2010,FIXED,,34,,,more
543381,233139,Trunk,31-01-2010,18-05-2011,WORKSFORME,,472,,,more
543407,285560,unspecified,31-01-2010,05-03-2011,INCOMPLETE,,398,,,more
543408,372031,3.6 Branch,31-01-2010,29-11-2010,WORKSFORME,,301,,,more
543411,372034,unspecified,31-01-2010,19-09-2011,INCOMPLETE,,596,,,more
543412,372040,unspecified,31-01-2010,01-02-2011,INCOMPLETE,,366,,,more
543415,371974,3.6 Branch,31-01-2010,05-03-2011,INCOMPLETE,,398,,,more
543420,372045,unspecified,31-01-2010,01-02-2011,INCOMPLETE,,366,,,more
543421,372046,unspecified,31-01-2010,01-02-2011,INCOMPLETE,,366,,,more
543423,340682,3.6 Branch,31-01-2010,03-02-2011,INCOMPLETE,,368,,,more
543431,372055,3.6 Branch,31-01-2010,19-01-2011,WORKSFORME,,353,,,more
543433,84105,unspecified,31-01-2010,01-02-2011,INCOMPLETE,,366,,,more
543454,368330,3.6 Branch,01-02-2010,14-05-2011,INCOMPLETE,,467,,,more
543465,372087,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,366,,,more
543472,372092,3.5 Branch,01-02-2010,25-04-2010,INCOMPLETE,,83,,,more
543477,291140,3.6 Branch,01-02-2010,23-12-2010,INVALID,,325,,,more
543486,372099,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,366,,,more
543491,372103,3.6 Branch,01-02-2010,19-01-2011,INCOMPLETE,,352,,,more
543498,285277,unspecified,01-02-2010,04-02-2011,WORKSFORME,,368,,,more
543516,350401,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543531,372113,3.6 Branch,01-02-2010,04-03-2010,DUPLICATE,,31,,,more
543557,372122,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543574,372128,3.5 Branch,01-02-2010,19-09-2011,DUPLICATE,,595,,,more
543591,372130,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543594,367483,3.6 Branch,01-02-2010,05-03-2011,INCOMPLETE,,397,,,more
543596,354857,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543600,372133,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543640,371389,3.6 Branch,01-02-2010,14-05-2011,INCOMPLETE,,467,,,more
543650,303022,unspecified,01-02-2010,06-04-2010,DUPLICATE,,64,,,more
543654,238058,3.6 Branch,01-02-2010,06-03-2011,WORKSFORME,,398,,,more
543668,372185,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
543670,372192,unspecified,01-02-2010,01-02-2011,INCOMPLETE,,365,,,more
